"OBJECTID","Reference","Sampling_Date","Latitude","Longitude","Gear","Scientificname","Commonname","TotalNum","avg_size","min_size","max_size","ExDate"
2555633,"TBM2008061202",2008-06-09 20:00:00,27.8912,-82.555083,300,"Gobiesox strumosus","Skilletfish",1,44,44,44,2018-04-12 06:39:46
2555645,"TBM2008061402",2008-06-11 20:00:00,27.876383,-82.5909,160,"Eucinostomus gula","Silver Jenny",5,89,78,105,2018-04-12 06:39:46
2555646,"TBM2008061402",2008-06-11 20:00:00,27.876383,-82.5909,160,"Mugil cephalus","Striped Mullet",4,124,114,136,2018-04-12 06:39:46
2555647,"TBM2008061404",2008-06-11 20:00:00,27.874917,-82.531433,160,"Ariopsis felis","Hardhead Catfish",2,304,297,311,2018-04-12 06:39:46
2555648,"TBM2008061405",2008-06-11 20:00:00,27.8748,-82.531433,20,"Dasyatis say","Bluntnose Stingray",1,332,332,332,2018-04-12 06:39:46
2555719,"TBM2008070305",2008-06-30 20:00:00,27.8652,-82.60405,20,"Floridichthys carpio","Goldspotted Killifish",1,16,16,16,2018-04-12 06:39:46
2555720,"TBM2008070401",2008-07-01 20:00:00,27.966333,-82.650917,20,"Acanthostracion quadricornis","Scrawled Cowfish",9,16,8,24,2018-04-12 06:39:46
2555721,"TBM2008070401",2008-07-01 20:00:00,27.966333,-82.650917,20,"Bairdiella chrysoura","Silver Perch",58,26,13,43,2018-04-12 06:39:46
2555722,"TBM2008070401",2008-07-01 20:00:00,27.966333,-82.650917,20,"Synodus foetens","Inshore Lizardfish",2,81,65,97,2018-04-12 06:39:46
2555723,"TBM2008070402",2008-07-01 20:00:00,27.95545,-82.717817,20,"Cynoscion nebulosus","Spotted Seatrout",9,42,24,68,2018-04-12 06:39:46
2555725,"TBM2008070501",2008-07-16 20:00:00,27.961967,-82.5717,20,"Syngnathus louisianae","Chain Pipefish",2,147,136,159,2018-04-12 06:39:46
2555726,"TBM2008070501",2008-07-16 20:00:00,27.961967,-82.5717,20,"Syngnathus scovelli","Gulf Pipefish",3,79,73,86,2018-04-12 06:39:46
2556155,"TBM2008070306",2008-06-30 20:00:00,27.840067,-82.5931,160,"Sciaenops ocellatus","Red Drum",1,602,602,602,2018-04-12 06:39:57
2556159,"TBM2008070501",2008-07-16 20:00:00,27.961967,-82.5717,20,"Microgobius gulosus","Clown Goby",1,37,37,37,2018-04-12 06:39:57
2556163,"TBM2008070505",2008-07-16 20:00:00,27.881633,-82.538567,160,"Rhinoptera bonasus","Cownose Ray",1,678,678,678,2018-04-12 06:39:57
2556245,"TBM2008070305",2008-06-30 20:00:00,27.8652,-82.60405,20,"Limulus polyphemus","Horseshoe Crab",1,128,128,128,2018-04-12 06:39:57
2556248,"TBM2008070501",2008-07-16 20:00:00,27.961967,-82.5717,20,"Orthopristis chrysoptera","Pigfish",2,78,74,83,2018-04-12 06:39:57
2556250,"TBM2008070505",2008-07-16 20:00:00,27.881633,-82.538567,160,"Chilomycterus schoepfii","Striped Burrfish",1,48,48,48,2018-04-12 06:39:57
2556251,"TBM2008070505",2008-07-16 20:00:00,27.881633,-82.538567,160,"Eucinostomus gula","Silver Jenny",2,84,84,84,2018-04-12 06:39:57
2556343,"TBM2008071403",2008-07-16 20:00:00,27.932367,-82.659,300,"Dasyatis sabina","Atlantic Stingray",1,268,268,268,2018-04-12 06:39:57
2556344,"TBM2008071403",2008-07-16 20:00:00,27.932367,-82.659,300,"Menticirrhus americanus","Southern Kingfish",4,112,26,196,2018-04-12 06:39:57
2556410,"TBM2008080201",2008-08-11 20:00:00,27.8625,-82.569367,20,"Eucinostomus gula","Silver Jenny",4,47,43,53,2018-04-12 06:40:13
2556415,"TBM2008080205",2008-08-11 20:00:00,27.8551,-82.5968,160,"Lagodon rhomboides","Pinfish",175,103,55,166,2018-04-12 06:40:13
2556447,"TBM2008071402",2008-07-16 20:00:00,27.97165,-82.602583,20,"Acanthostracion quadricornis","Scrawled Cowfish",3,10,6,13,2018-04-12 06:39:57
2556448,"TBM2008071406",2008-07-16 20:00:00,27.87465,-82.603433,20,"Oligoplites saurus","Leatherjacket",2,26,22,31,2018-04-12 06:39:57
2556449,"TBM2008071406",2008-07-16 20:00:00,27.87465,-82.603433,20,"Orthopristis chrysoptera","Pigfish",1,90,90,90,2018-04-12 06:39:57
2556509,"TBM2008080201",2008-08-11 20:00:00,27.8625,-82.569367,20,"Eucinostomus spp.","Eucinostomus",1,36,36,36,2018-04-12 06:39:57
2556511,"TBM2008080203",2008-08-11 20:00:00,27.86595,-82.5434,20,"Cynoscion nebulosus","Spotted Seatrout",3,33,25,38,2018-04-12 06:39:57
2556514,"TBM2008080205",2008-08-11 20:00:00,27.8551,-82.5968,160,"Chaetodipterus faber","Atlantic Spadefish",2,182,173,191,2018-04-12 06:39:57
2556524,"TBM2008080401",2008-08-13 20:00:00,27.86765,-82.5374,20,"Callinectes sapidus","Blue Crab",4,130,124,147,2018-04-12 06:39:57
2556525,"TBM2008080401",2008-08-13 20:00:00,27.86765,-82.5374,20,"Eucinostomus harengulus","Tidewater Mojarra",1,71,71,71,2018-04-12 06:39:57
2556609,"TBM2008081502",2008-08-25 20:00:00,27.944733,-82.718367,300,"Ariopsis felis","Hardhead Catfish",5,57,41,80,2018-04-12 06:40:03
2556610,"TBM2008081502",2008-08-25 20:00:00,27.944733,-82.718367,300,"Farfantepenaeus duorarum","Pink Shrimp",1,9,9,9,2018-04-12 06:40:03
2556611,"TBM2008081505",2008-08-25 20:00:00,27.937917,-82.557833,20,"Archosargus probatocephalus","Sheepshead",1,57,57,57,2018-04-12 06:40:03
2556612,"TBM2008081505",2008-08-25 20:00:00,27.937917,-82.557833,20,"Eucinostomus gula","Silver Jenny",9,48,40,61,2018-04-12 06:40:03
2556613,"TBM2008081506",2008-08-25 20:00:00,27.966467,-82.55535,20,"Microgobius gulosus","Clown Goby",14,31,24,40,2018-04-12 06:40:03
2556638,"TBM2008051401",2008-05-13 20:00:00,27.86375,-82.544933,160,"Lagodon rhomboides","Pinfish",125,119,71,156,2018-04-12 06:39:43
2556639,"TBM2008051401",2008-05-13 20:00:00,27.86375,-82.544933,160,"Leiostomus xanthurus","Spot",12,90,70,126,2018-04-12 06:39:43
2556640,"TBM2008051401",2008-05-13 20:00:00,27.86375,-82.544933,160,"Mugil cephalus","Striped Mullet",5,392,271,485,2018-04-12 06:39:43
2556735,"TBM2008060707",2008-06-03 20:00:00,28.016967,-82.683367,20,"Microgobius gulosus","Clown Goby",10,26,19,37,2018-04-12 06:39:43
2556736,"TBM2008060707",2008-06-03 20:00:00,28.016967,-82.683367,20,"Oligoplites saurus","Leatherjacket",3,20,18,22,2018-04-12 06:39:43
2556771,"TBM2008061202",2008-06-09 20:00:00,27.8912,-82.555083,300,"Hypsoblennius hentz","Feather Blenny",1,51,51,51,2018-04-12 06:39:50
2556772,"TBM2008061204",2008-06-09 20:00:00,27.935383,-82.684317,300,"Menticirrhus americanus","Southern Kingfish",4,19,9,44,2018-04-12 06:39:50
2556773,"TBM2008061204",2008-06-09 20:00:00,27.935383,-82.684317,300,"Microgobius thalassinus","Green Goby",16,17,11,29,2018-04-12 06:39:50
2556774,"TBM2008061204",2008-06-09 20:00:00,27.935383,-82.684317,300,"Opsanus beta","Gulf Toadfish",2,125,106,144,2018-04-12 06:39:50
2556788,"TBM2008061402",2008-06-11 20:00:00,27.876383,-82.5909,160,"Eucinostomus harengulus","Tidewater Mojarra",26,94,84,115,2018-04-12 06:39:50
2556789,"TBM2008061402",2008-06-11 20:00:00,27.876383,-82.5909,160,"Lagodon rhomboides","Pinfish",2,80,74,86,2018-04-12 06:39:50
2556790,"TBM2008061404",2008-06-11 20:00:00,27.874917,-82.531433,160,"Archosargus probatocephalus","Sheepshead",2,310,309,311,2018-04-12 06:39:50
2556791,"TBM2008061405",2008-06-11 20:00:00,27.8748,-82.531433,20,"Callinectes sapidus","Blue Crab",1,97,97,97,2018-04-12 06:39:50
2556792,"TBM2008061405",2008-06-11 20:00:00,27.8748,-82.531433,20,"Cynoscion nebulosus","Spotted Seatrout",4,60,43,82,2018-04-12 06:39:50
2556854,"TBM2008061203",2008-06-09 20:00:00,27.91015,-82.538,300,"Acanthostracion quadricornis","Scrawled Cowfish",1,181,181,181,2018-04-12 06:39:44
2556855,"TBM2008061205",2008-06-09 20:00:00,27.9164,-82.684967,20,"Floridichthys carpio","Goldspotted Killifish",16,18,13,26,2018-04-12 06:39:44
2556856,"TBM2008061207",2008-06-09 20:00:00,27.8331,-82.561617,20,"Eucinostomus gula","Silver Jenny",3,71,65,77,2018-04-12 06:39:44
2556864,"TBM2008061402",2008-06-11 20:00:00,27.876383,-82.5909,160,"Mugil trichodon","Fantail Mullet",12,146,110,166,2018-04-12 06:39:44
2556865,"TBM2008061403",2008-06-11 20:00:00,27.873883,-82.599,160,"Mugil trichodon","Fantail Mullet",4,130,118,159,2018-04-12 06:39:44
2556866,"TBM2008061404",2008-06-11 20:00:00,27.874917,-82.531433,160,"Eucinostomus gula","Silver Jenny",1,79,79,79,2018-04-12 06:39:44
2556867,"TBM2008061405",2008-06-11 20:00:00,27.8748,-82.531433,20,"Bairdiella chrysoura","Silver Perch",1,46,46,46,2018-04-12 06:39:44
2556868,"TBM2008061406",2008-06-11 20:00:00,27.845817,-82.59385,160,"Ariopsis felis","Hardhead Catfish",12,315,230,360,2018-04-12 06:39:44
2556949,"TBM2008070305",2008-06-30 20:00:00,27.8652,-82.60405,20,"Anchoa mitchilli","Bay Anchovy",1,22,22,22,2018-04-12 06:39:44
2556951,"TBM2008070401",2008-07-01 20:00:00,27.966333,-82.650917,20,"Chilomycterus schoepfii","Striped Burrfish",1,13,13,13,2018-04-12 06:39:44
2556952,"TBM2008070402",2008-07-01 20:00:00,27.95545,-82.717817,20,"Syngnathus scovelli","Gulf Pipefish",13,89,73,108,2018-04-12 06:39:44
2556955,"TBM2008070501",2008-07-16 20:00:00,27.961967,-82.5717,20,"Archosargus probatocephalus","Sheepshead",3,35,34,38,2018-04-12 06:39:44
2556956,"TBM2008070501",2008-07-16 20:00:00,27.961967,-82.5717,20,"Lagodon rhomboides","Pinfish",127,56,38,84,2018-04-12 06:39:44
2557078,"TBM2008081002",2008-08-24 20:00:00,27.913333,-82.671533,160,"Dasyatis say","Bluntnose Stingray",10,203,186,222,2018-04-12 06:43:24
2557079,"TBM2008081002",2008-08-24 20:00:00,27.913333,-82.671533,160,"Scomberomorus maculatus","Spanish Mackerel",1,381,381,381,2018-04-12 06:43:24
2557080,"TBM2008081005",2008-08-24 20:00:00,28.024217,-82.665317,20,"Cynoscion nebulosus","Spotted Seatrout",4,26,18,35,2018-04-12 06:43:24
2557081,"TBM2008081005",2008-08-24 20:00:00,28.024217,-82.665317,20,"Microgobius gulosus","Clown Goby",4,28,26,31,2018-04-12 06:43:24
2557465,"TBM2008071401",2008-07-16 20:00:00,27.974983,-82.592583,300,"Lagodon rhomboides","Pinfish",14,99,97,103,2018-04-12 06:39:48
2557466,"TBM2008071402",2008-07-16 20:00:00,27.97165,-82.602583,20,"Strongylura timucu","Timucu",1,105,105,105,2018-04-12 06:39:48
2557467,"TBM2008071404",2008-07-16 20:00:00,27.9099,-82.6317,300,"Farfantepenaeus duorarum","Pink Shrimp",1,17,17,17,2018-04-12 06:39:48
2557468,"TBM2008071406",2008-07-16 20:00:00,27.87465,-82.603433,20,"Gobiosoma robustum","Code Goby",1,21,21,21,2018-04-12 06:39:48
2557469,"TBM2008071407",2008-07-16 20:00:00,27.874233,-82.605517,300,"Menippe spp.","Stone Crab",1,45,45,45,2018-04-12 06:39:48
2557470,"TBM2008071407",2008-07-16 20:00:00,27.874233,-82.605517,300,"Symphurus plagiusa","Blackcheek Tonguefish",3,71,53,105,2018-04-12 06:39:48
2558293,"TBM2008050901",2008-05-06 20:00:00,27.949,-82.544217,160,"Strongylura notata","Redfin Needlefish",8,360,333,383,2018-04-12 06:36:20
2558316,"TBM2008051401",2008-05-13 20:00:00,27.86375,-82.544933,160,"Chaetodipterus faber","Atlantic Spadefish",1,174,174,174,2018-04-12 06:36:22
2558317,"TBM2008051401",2008-05-13 20:00:00,27.86375,-82.544933,160,"Eucinostomus harengulus","Tidewater Mojarra",3,89,83,95,2018-04-12 06:36:22
2558318,"TBM2008051401",2008-05-13 20:00:00,27.86375,-82.544933,160,"Paralichthys albigutta","Gulf Flounder",1,87,87,87,2018-04-12 06:36:22
2558414,"TBM2008060702",2008-06-03 20:00:00,27.960367,-82.693633,20,"Bairdiella chrysoura","Silver Perch",154,38,27,55,2018-04-12 06:39:54
2558446,"TBM2008061204",2008-06-09 20:00:00,27.935383,-82.684317,300,"Cynoscion arenarius","Sand Seatrout",117,33,9,179,2018-04-12 06:39:54
2558447,"TBM2008061204",2008-06-09 20:00:00,27.935383,-82.684317,300,"Paralichthys albigutta","Gulf Flounder",1,148,148,148,2018-04-12 06:39:54
2558449,"TBM2008061207",2008-06-09 20:00:00,27.8331,-82.561617,20,"Fundulus similis","Longnose Killifish",1,36,36,36,2018-04-12 06:39:54
2558457,"TBM2008061401",2008-06-11 20:00:00,27.889117,-82.627567,160,"Dasyatis sabina","Atlantic Stingray",1,324,324,324,2018-04-12 06:39:54
2558458,"TBM2008061401",2008-06-11 20:00:00,27.889117,-82.627567,160,"Strongylura notata","Redfin Needlefish",13,362,347,386,2018-04-12 06:39:54
2558459,"TBM2008061404",2008-06-11 20:00:00,27.874917,-82.531433,160,"Dasyatis say","Bluntnose Stingray",1,330,330,330,2018-04-12 06:39:54
2558460,"TBM2008061405",2008-06-11 20:00:00,27.8748,-82.531433,20,"Lagodon rhomboides","Pinfish",167,50,40,68,2018-04-12 06:39:54
2558461,"TBM2008061406",2008-06-11 20:00:00,27.845817,-82.59385,160,"Archosargus probatocephalus","Sheepshead",1,233,233,233,2018-04-12 06:39:54
2558920,"TBM2008081001",2008-08-24 20:00:00,27.90765,-82.651917,160,"Ariopsis felis","Hardhead Catfish",17,321,251,370,2018-04-12 06:40:13
2558921,"TBM2008081001",2008-08-24 20:00:00,27.90765,-82.651917,160,"Opisthonema oglinum","Atlantic Thread Herring",1,113,113,113,2018-04-12 06:40:13
2558922,"TBM2008081002",2008-08-24 20:00:00,27.913333,-82.671533,160,"Lagodon rhomboides","Pinfish",325,107,88,132,2018-04-12 06:40:13
2558923,"TBM2008081002",2008-08-24 20:00:00,27.913333,-82.671533,160,"Opisthonema oglinum","Atlantic Thread Herring",13,115,106,138,2018-04-12 06:40:13
2558924,"TBM2008081004",2008-08-24 20:00:00,27.989,-82.685267,160,"Lagodon rhomboides","Pinfish",118,102,86,120,2018-04-12 06:40:13
2558925,"TBM2008081004",2008-08-24 20:00:00,27.989,-82.685267,160,"Strongylura notata","Redfin Needlefish",2,380,372,389,2018-04-12 06:40:13
2558960,"TBM2008081502",2008-08-25 20:00:00,27.944733,-82.718367,300,"Chloroscombrus chrysurus","Atlantic Bumper",1,10,10,10,2018-04-12 06:40:13
2558961,"TBM2008081502",2008-08-25 20:00:00,27.944733,-82.718367,300,"Cynoscion nebulosus","Spotted Seatrout",56,26,16,46,2018-04-12 06:40:13
2559010,"TBM2008090101",2008-09-02 20:00:00,27.944217,-82.54425,20,"Strongylura notata","Redfin Needlefish",2,71,56,87,2018-04-12 06:40:45
2559011,"TBM2008090102",2008-09-02 20:00:00,27.93675,-82.722583,20,"Syngnathus louisianae","Chain Pipefish",2,55,52,58,2018-04-12 06:40:45
2559097,"TBM2008090101",2008-09-02 20:00:00,27.944217,-82.54425,20,"Fundulus grandis","Gulf Killifish",1,52,52,52,2018-04-12 06:40:03
2559098,"TBM2008090103",2008-09-02 20:00:00,27.945917,-82.723633,20,"Cynoscion arenarius","Sand Seatrout",100,25,16,46,2018-04-12 06:40:03
2559745,"TBM2008070305",2008-06-30 20:00:00,27.8652,-82.60405,20,"Eucinostomus spp.","Eucinostomus",4,17,16,21,2018-04-12 06:39:54
2559747,"TBM2008070401",2008-07-01 20:00:00,27.966333,-82.650917,20,"Chloroscombrus chrysurus","Atlantic Bumper",1,15,15,15,2018-04-12 06:39:54
2559748,"TBM2008070401",2008-07-01 20:00:00,27.966333,-82.650917,20,"Sphoeroides nephelus","Southern Puffer",2,25,10,40,2018-04-12 06:39:54
2559749,"TBM2008070401",2008-07-01 20:00:00,27.966333,-82.650917,20,"Syngnathus scovelli","Gulf Pipefish",4,53,45,71,2018-04-12 06:39:54
2559750,"TBM2008070402",2008-07-01 20:00:00,27.95545,-82.717817,20,"Microgobius gulosus","Clown Goby",2,34,30,38,2018-04-12 06:39:54
2559751,"TBM2008070405",2008-07-01 20:00:00,27.998017,-82.64085,20,"Ariopsis felis","Hardhead Catfish",60,202,179,238,2018-04-12 06:39:54
2559752,"TBM2008070502",2008-07-16 20:00:00,27.931883,-82.53415,160,"Ariopsis felis","Hardhead Catfish",8,322,304,342,2018-04-12 06:39:54
2559753,"TBM2008070505",2008-07-16 20:00:00,27.881633,-82.538567,160,"Centropomus undecimalis","Common Snook",12,465,317,741,2018-04-12 06:39:54
2559754,"TBM2008070505",2008-07-16 20:00:00,27.881633,-82.538567,160,"Mugil curema","White Mullet",2,193,112,275,2018-04-12 06:39:54
2559844,"TBM2008071401",2008-07-16 20:00:00,27.974983,-82.592583,300,"Orthopristis chrysoptera","Pigfish",3,117,110,124,2018-04-12 06:39:55
2559845,"TBM2008071402",2008-07-16 20:00:00,27.97165,-82.602583,20,"Synodus foetens","Inshore Lizardfish",6,87,53,124,2018-04-12 06:39:55
2560395,"TBM2008071402",2008-07-16 20:00:00,27.97165,-82.602583,20,"Bairdiella chrysoura","Silver Perch",97,32,15,52,2018-04-12 06:40:11
2560396,"TBM2008071402",2008-07-16 20:00:00,27.97165,-82.602583,20,"Hippocampus zosterae","Dwarf Seahorse",1,23,23,23,2018-04-12 06:40:11
2560397,"TBM2008071402",2008-07-16 20:00:00,27.97165,-82.602583,20,"Syngnathus scovelli","Gulf Pipefish",8,86,74,99,2018-04-12 06:40:11
2560398,"TBM2008071403",2008-07-16 20:00:00,27.932367,-82.659,300,"Ariopsis felis","Hardhead Catfish",40,160,54,203,2018-04-12 06:40:11
2560399,"TBM2008071406",2008-07-16 20:00:00,27.87465,-82.603433,20,"Eucinostomus spp.","Eucinostomus",13,26,18,32,2018-04-12 06:40:11
2560400,"TBM2008071407",2008-07-16 20:00:00,27.874233,-82.605517,300,"Synodus foetens","Inshore Lizardfish",3,151,133,177,2018-04-12 06:40:11
2560459,"TBM2008080201",2008-08-11 20:00:00,27.8625,-82.569367,20,"Syngnathus floridae","Dusky Pipefish",1,140,140,140,2018-04-12 06:40:11
2560462,"TBM2008080205",2008-08-11 20:00:00,27.8551,-82.5968,160,"Elops saurus","Ladyfish",6,216,188,304,2018-04-12 06:40:11
2560473,"TBM2008080401",2008-08-13 20:00:00,27.86765,-82.5374,20,"Eucinostomus spp.","Eucinostomus",63,28,21,39,2018-04-12 06:40:11
2560474,"TBM2008080401",2008-08-13 20:00:00,27.86765,-82.5374,20,"Orthopristis chrysoptera","Pigfish",5,106,84,123,2018-04-12 06:40:11
2561072,"TBM2008070305",2008-06-30 20:00:00,27.8652,-82.60405,20,"Menidia spp.","Menidia Silversides",14,22,20,24,2018-04-12 06:40:09
2561073,"TBM2008070305",2008-06-30 20:00:00,27.8652,-82.60405,20,"Microgobius gulosus","Clown Goby",8,24,19,32,2018-04-12 06:40:09
2561074,"TBM2008070401",2008-07-01 20:00:00,27.966333,-82.650917,20,"Archosargus probatocephalus","Sheepshead",2,171,162,181,2018-04-12 06:40:09
2561075,"TBM2008070401",2008-07-01 20:00:00,27.966333,-82.650917,20,"Chaetodipterus faber","Atlantic Spadefish",5,15,7,22,2018-04-12 06:40:09
2561076,"TBM2008070402",2008-07-01 20:00:00,27.95545,-82.717817,20,"Archosargus probatocephalus","Sheepshead",13,33,27,41,2018-04-12 06:40:09
2561077,"TBM2008070402",2008-07-01 20:00:00,27.95545,-82.717817,20,"Lagodon rhomboides","Pinfish",75,60,41,87,2018-04-12 06:40:09
2561080,"TBM2008070501",2008-07-16 20:00:00,27.961967,-82.5717,20,"Strongylura notata","Redfin Needlefish",3,82,70,89,2018-04-12 06:40:09
2561083,"TBM2008070505",2008-07-16 20:00:00,27.881633,-82.538567,160,"Elops saurus","Ladyfish",2,309,308,311,2018-04-12 06:40:09
2561084,"TBM2008070505",2008-07-16 20:00:00,27.881633,-82.538567,160,"Lagodon rhomboides","Pinfish",4,76,68,84,2018-04-12 06:40:09
2561142,"TBM2008080201",2008-08-11 20:00:00,27.8625,-82.569367,20,"Orthopristis chrysoptera","Pigfish",1,77,77,77,2018-04-12 06:40:01
2561146,"TBM2008080205",2008-08-11 20:00:00,27.8551,-82.5968,160,"Synodus foetens","Inshore Lizardfish",1,208,208,208,2018-04-12 06:40:01
2561852,"TBM2008071402",2008-07-16 20:00:00,27.97165,-82.602583,20,"Orthopristis chrysoptera","Pigfish",2,73,73,74,2018-04-12 06:39:59
2561853,"TBM2008071402",2008-07-16 20:00:00,27.97165,-82.602583,20,"Strongylura notata","Redfin Needlefish",1,332,332,332,2018-04-12 06:39:59
2561854,"TBM2008071404",2008-07-16 20:00:00,27.9099,-82.6317,300,"Lagodon rhomboides","Pinfish",2,64,60,68,2018-04-12 06:39:59
2561855,"TBM2008071404",2008-07-16 20:00:00,27.9099,-82.6317,300,"Sphoeroides nephelus","Southern Puffer",1,91,91,91,2018-04-12 06:39:59
2561856,"TBM2008071406",2008-07-16 20:00:00,27.87465,-82.603433,20,"Harengula jaguana","Scaled Sardine",4,25,22,29,2018-04-12 06:39:59
2561918,"TBM2008080203",2008-08-11 20:00:00,27.86595,-82.5434,20,"Anchoa hepsetus","Striped Anchovy",3,28,28,29,2018-04-12 06:40:02
2561919,"TBM2008080203",2008-08-11 20:00:00,27.86595,-82.5434,20,"Bairdiella chrysoura","Silver Perch",72,40,16,80,2018-04-12 06:40:02
2561922,"TBM2008080205",2008-08-11 20:00:00,27.8551,-82.5968,160,"Bairdiella chrysoura","Silver Perch",1,74,74,74,2018-04-12 06:40:02
2561935,"TBM2008080401",2008-08-13 20:00:00,27.86765,-82.5374,20,"Microgobius gulosus","Clown Goby",1,28,28,28,2018-04-12 06:40:02
2562183,"TBM2008081003",2008-08-24 20:00:00,27.923533,-82.697967,20,"Oligoplites saurus","Leatherjacket",4,26,24,29,2018-04-12 06:40:02
2562184,"TBM2008081003",2008-08-24 20:00:00,27.923533,-82.697967,20,"Strongylura notata","Redfin Needlefish",1,97,97,97,2018-04-12 06:40:02
2562185,"TBM2008081004",2008-08-24 20:00:00,27.989,-82.685267,160,"Archosargus probatocephalus","Sheepshead",9,89,80,109,2018-04-12 06:40:02
2562221,"TBM2008081504",2008-08-25 20:00:00,27.935867,-82.5522,300,"Prionotus scitulus","Leopard Searobin",3,55,45,68,2018-04-12 06:40:02
2562222,"TBM2008081506",2008-08-25 20:00:00,27.966467,-82.55535,20,"Eucinostomus harengulus","Tidewater Mojarra",6,67,56,83,2018-04-12 06:40:02
2562223,"TBM2008081506",2008-08-25 20:00:00,27.966467,-82.55535,20,"Eucinostomus spp.","Eucinostomus",8,18,15,24,2018-04-12 06:40:02
2562275,"TBM2008090101",2008-09-02 20:00:00,27.944217,-82.54425,20,"Cynoscion nebulosus","Spotted Seatrout",1,17,17,17,2018-04-12 06:40:02
2562276,"TBM2008090101",2008-09-02 20:00:00,27.944217,-82.54425,20,"Cyprinodon variegatus","Sheepshead Minnow",3,35,34,36,2018-04-12 06:40:02
2562277,"TBM2008090101",2008-09-02 20:00:00,27.944217,-82.54425,20,"Eucinostomus spp.","Eucinostomus",9,31,26,39,2018-04-12 06:40:02
2562278,"TBM2008090102",2008-09-02 20:00:00,27.93675,-82.722583,20,"Eucinostomus spp.","Eucinostomus",1,20,20,20,2018-04-12 06:40:02
2562279,"TBM2008090102",2008-09-02 20:00:00,27.93675,-82.722583,20,"Lucania parva","Rainwater Killifish",1,26,26,26,2018-04-12 06:40:02
2562280,"TBM2008090103",2008-09-02 20:00:00,27.945917,-82.723633,20,"Menticirrhus americanus","Southern Kingfish",296,31,18,45,2018-04-12 06:40:02
2562281,"TBM2008090106",2008-09-02 20:00:00,27.96245,-82.653817,300,"Cynoscion arenarius","Sand Seatrout",214,24,13,163,2018-04-12 06:40:02
2562328,"TBM2008090901",2008-09-11 20:00:00,27.8902,-82.629683,20,"Cynoscion nebulosus","Spotted Seatrout",3,56,39,83,2018-04-12 06:40:04
2562329,"TBM2008090901",2008-09-11 20:00:00,27.8902,-82.629683,20,"Eucinostomus spp.","Eucinostomus",29,25,18,34,2018-04-12 06:40:04
